time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_group,characteristic,school_type,gender,no_schools,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_rwm_met_higher_standard,t_read_eligible_pupils,t_read_met_expected_standard,t_read_met_higher_standard,t_read_not_achieved_expected_standard,t_read_working_below_assessment,t_read_absent,t_read_unable_to_access_or_just_arrived,t_read_unable_to_access,t_read_avg_scaled_score_eligible_pupils,t_read_sum_scaled_scores,t_gps_eligible_pupils,t_gps_met_expected_standard,t_gps_met_higher_standard,t_gps_not_achieved_expected_standard,t_gps_working_below_assessment,t_gps_absent,t_gps_unable_to_access_or_just_arrived,t_gps_unable_to_access,t_gps_avg_scaled_score_eligible_pupils,t_gps_sum_scaled_scores,t_mat_eligible_pupils,t_mat_met_expected_standard,t_mat_met_higher_standard,t_mat_not_achieved_expected_standard,t_mat_working_below_assessment,t_mat_absent,t_mat_unable_to_access_or_just_arrived,t_mat_unable_to_access,t_mat_avg_scaled_score_eligible_pupils,t_mat_sum_scaled_scores,t_writta_eligible_pupils,t_writta_met_expected_standard,t_writta_met_higher_standard,t_writta_working_towards_expected_standard,t_writta_pre_key_stage_standard_6,t_writta_pre_key_stage_standard_5,t_writta_pre_key_stage_standard_4,t_writta_pre_key_stage_standard_3,t_writta_pre_key_stage_standard_2,t_writta_pre_key_stage_standard_1,t_writta_growing_development_of_expected_standard,t_writta_early_development_of_expected_standard,t_writta_foundations_of_expected_standard,t_writta_engagement_model_or_below_pre_key_stage_standards,t_writta_below_interim_pre_key_stage_standards,t_writta_absent,t_writta_disapplied,t_scita_eligible_pupils,t_scita_met_expected_standard,t_scita_not_met_expected_standard,t_scita_absent,t_scita_disapplied,pt_rwm_met_expected_standard,pt_rwm_met_higher_standard,pt_read_met_expected_standard,pt_read_met_higher_standard,pt_read_not_achieved_expected_standard,pt_read_working_below_assessment,pt_read_absent,pt_read_unable_to_access_or_just_arrived,pt_read_unable_to_access,avg_read_scaled_score,pt_gps_met_expected_standard,pt_gps_met_higher_standard,pt_gps_not_achieved_expected_standard,pt_gps_working_below_assessment,pt_gps_absent,pt_gps_unable_to_access_or_just_arrived,pt_gps_unable_to_access,avg_gps_scaled_score,pt_mat_met_expected_standard,pt_mat_met_higher_standard,pt_mat_not_achieved_expected_standard,pt_mat_working_below_assessment,pt_mat_absent,pt_mat_unable_to_access_or_just_arrived,pt_mat_unable_to_access,avg_mat_scaled_score,pt_writta_met_expected_standard,pt_writta_met_higher_standard,pt_writta_working_towards_expected_standard,pt_writta_pre_key_stage_standard_6,pt_writta_pre_key_stage_standard_5,pt_writta_pre_key_stage_standard_4,pt_writta_pre_key_stage_standard_3,pt_writta_pre_key_stage_standard_2,pt_writta_pre_key_stage_standard_1,pt_writta_growing_development_of_expected_standard,pt_writta_early_development_of_expected_standard,pt_writta_foundations_of_expected_standard,pt_writta_engagement_model_or_below_pre_key_stage_standards,pt_writta_below_interim_pre_key_stage_standards,pt_writta_absent,pt_writta_disapplied,pt_scita_met_expected_standard,pt_scita_not_met_expected_standard,pt_scita_absent,pt_scita_disapplied
201819,Academic year,National,E92000001,England,Final,SEN primary need,Autistic Spectrum Disorder,State-funded schools,Girls,1721,2086,667,96,2092,922,339,551,580,12,25,z,1454,148350,2093,1001,419,474,580,11,25,z,1474,153237,2093,858,188,615,580,15,23,z,1459,146028,2087,971,229,453,150,121,65,63,71,83,z,z,z,88,z,9,13,2087,972,1073,10,32,32,5,44,16,26,28,1,1,z,102,48,20,23,28,1,1,z,104,41,9,29,28,1,1,z,100,47,11,22,7,6,3,3,3,4,z,z,z,4,z,0,1,47,51,0,2
201819,Academic year,National,E92000001,England,Final,SEN primary need,Autistic Spectrum Disorder,State-funded schools,Total,5803,10912,3083,393,10959,4349,1343,2985,3400,105,115,z,7263,732086,10959,4757,1811,2589,3393,107,108,z,7337,754748,10959,4561,1337,2821,3353,107,112,z,7347,743953,10914,4090,804,2861,875,738,463,416,355,483,z,z,z,510,z,60,63,10895,4850,5819,59,167,28,4,40,12,27,31,1,1,z,101,43,17,24,31,1,1,z,103,42,12,26,31,1,1,z,101,37,7,26,8,7,4,4,3,4,z,z,z,5,z,1,1,45,53,1,2
201819,Academic year,National,E92000001,England,Final,SEN primary need,Hearing Impairment,State-funded schools,Boys,848,954,367,43,954,462,122,381,102,5,4,z,839,83588,954,523,186,321,100,5,4,z,843,86087,954,570,161,285,90,4,4,z,847,86547,954,498,80,306,53,47,16,15,12,4,z,z,z,3,z,0,0,954,583,369,1,1,38,5,48,13,40,11,1,0,z,100,55,19,34,10,1,0,z,102,60,17,30,9,0,0,z,102,52,8,32,6,5,2,2,1,0,z,z,z,0,z,0,0,61,39,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Hearing Impairment,State-funded schools,Girls,819,897,439,62,897,529,195,296,68,4,0,z,821,83844,898,586,249,243,64,4,1,z,827,86147,898,545,115,284,65,4,0,z,824,83751,898,581,127,215,38,35,7,8,6,2,z,z,z,4,z,2,0,898,614,281,2,1,49,7,59,22,33,8,0,0,z,102,65,28,27,7,0,0,z,104,61,13,32,7,0,0,z,102,65,14,24,4,4,1,1,1,0,z,z,z,0,z,0,0,68,31,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Hearing Impairment,State-funded schools,Total,1536,1851,806,105,1851,991,317,677,170,9,4,z,1660,167432,1852,1109,435,564,164,9,5,z,1670,172234,1852,1115,276,569,155,8,4,z,1671,170298,1852,1079,207,521,91,82,23,23,18,6,z,z,z,7,z,2,0,1852,1197,650,3,2,44,6,54,17,37,9,0,0,z,101,60,23,30,9,0,0,z,103,60,15,31,8,0,0,z,102,58,11,28,5,4,1,1,1,0,z,z,z,0,z,0,0,65,35,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Moderate Learning Difficulty,State-funded schools,Boys,7736,17157,1842,18,17184,4068,484,10915,2078,71,38,z,14782,1390124,17180,4017,444,11085,1959,79,38,z,15062,1431700,17183,5633,424,9510,1902,88,37,z,15086,1452457,17159,3355,78,9682,1881,1111,442,276,184,93,z,z,z,96,z,22,17,17156,5904,11174,23,55,11,0,24,3,64,12,0,0,z,94,23,3,65,11,0,0,z,95,33,2,55,11,1,0,z,96,20,0,56,11,6,3,2,1,1,z,z,z,1,z,0,0,34,65,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Moderate Learning Difficulty,State-funded schools,Girls,6255,11707,1328,9,11716,2916,340,7494,1230,45,26,z,10314,973653,11713,3074,288,7403,1158,51,25,z,10456,998934,11714,2851,139,7549,1225,56,28,z,10344,975143,11709,3171,63,6370,1057,545,206,143,110,45,z,z,z,48,z,7,7,11704,3654,8013,7,30,11,0,25,3,64,10,0,0,z,94,26,2,63,10,0,0,z,96,24,1,64,10,0,0,z,94,27,1,54,9,5,2,1,1,0,z,z,z,0,z,0,0,31,68,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Moderate Learning Difficulty,State-funded schools,Total,9582,28864,3170,27,28900,6984,824,18409,3308,116,64,z,25096,2363777,28893,7091,732,18488,3117,130,63,z,25518,2430634,28897,8484,563,17059,3127,144,65,z,25430,2427600,28868,6526,141,16052,2938,1656,648,419,294,138,z,z,z,144,z,29,24,28860,9558,19187,30,85,11,0,24,3,64,11,0,0,z,94,25,3,64,11,0,0,z,95,29,2,59,11,0,0,z,95,23,0,56,10,6,2,1,1,0,z,z,z,0,z,0,0,33,66,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Multi-sensory Impairment,State-funded schools,Boys,196,202,75,6,204,109,32,67,27,0,1,z,175,17760,204,103,32,72,27,1,1,z,175,17784,203,108,32,69,24,1,1,z,176,17812,203,90,11,75,13,6,0,2,9,3,z,z,z,4,z,1,0,203,120,81,1,1,37,3,53,16,33,13,0,0,z,101,50,16,35,13,0,0,z,102,53,16,34,12,0,0,z,101,44,5,37,6,3,0,1,4,1,z,z,z,2,z,0,0,59,40,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Multi-sensory Impairment,State-funded schools,Girls,84,90,38,6,90,52,24,23,14,1,0,z,74,7624,90,51,19,25,13,1,0,z,76,7795,90,46,11,31,12,1,0,z,76,7665,90,55,10,15,2,8,3,2,0,1,z,z,z,4,z,0,0,90,54,36,0,0,42,7,58,27,26,16,1,0,z,103,57,21,28,14,1,0,z,103,51,12,34,13,1,0,z,101,61,11,17,2,9,3,2,0,1,z,z,z,4,z,0,0,60,40,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Multi-sensory Impairment,State-funded schools,Total,275,292,113,12,294,161,56,90,41,1,1,z,249,25384,294,154,51,97,40,2,1,z,251,25579,293,154,43,100,36,2,1,z,252,25477,293,145,21,90,15,14,3,4,9,4,z,z,z,8,z,1,0,293,174,117,1,1,39,4,55,19,31,14,0,0,z,102,52,17,33,14,1,0,z,102,53,15,34,12,1,0,z,101,49,7,31,5,5,1,1,3,1,z,z,z,3,z,0,0,59,40,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Other Difficulty or Disability,State-funded schools,Boys,2120,2957,824,49,2959,1298,300,1349,284,19,9,z,2629,258880,2959,1253,282,1403,276,18,9,z,2649,261799,2959,1443,283,1208,282,19,7,z,2644,263438,2957,1140,115,1268,239,133,58,32,32,24,z,z,z,19,z,8,4,2958,1515,1425,10,8,28,2,44,10,46,10,1,0,z,98,42,10,47,9,1,0,z,99,49,10,41,10,1,0,z,100,39,4,43,8,4,2,1,1,1,z,z,z,1,z,0,0,51,48,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Other Difficulty or Disability,State-funded schools,Girls,1365,1767,539,41,1768,798,211,795,161,9,5,z,1582,156521,1768,794,214,803,158,8,5,z,1596,158875,1767,735,107,851,166,10,5,z,1579,154499,1768,831,99,693,96,53,25,17,16,15,z,z,z,15,z,6,1,1767,857,904,5,1,31,2,45,12,45,9,1,0,z,99,45,12,45,9,0,0,z,100,42,6,48,9,1,0,z,98,47,6,39,5,3,1,1,1,1,z,z,z,1,z,0,0,49,51,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Other Difficulty or Disability,State-funded schools,Total,2979,4724,1363,90,4727,2096,511,2144,445,28,14,z,4211,415401,4727,2047,496,2206,434,26,14,z,4245,420674,4726,2178,390,2059,448,29,12,z,4223,417937,4725,1971,214,1961,335,186,83,49,48,39,z,z,z,34,z,14,5,4725,2372,2329,15,9,29,2,44,11,45,9,1,0,z,99,43,10,47,9,1,0,z,99,46,8,44,9,1,0,z,99,42,5,42,7,4,2,1,1,1,z,z,z,1,z,0,0,50,49,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Physical Disability,State-funded schools,Boys,1599,1867,702,50,1869,990,294,565,288,19,7,z,1543,156671,1869,1006,322,556,284,17,6,z,1559,159406,1869,1004,240,550,282,26,7,z,1547,157084,1867,898,108,576,113,75,40,35,33,38,z,z,z,47,z,7,5,1865,1089,761,7,8,38,3,53,16,30,15,1,0,z,102,54,17,30,15,1,0,z,102,54,13,29,15,1,0,z,102,48,6,31,6,4,2,2,2,2,z,z,z,3,z,0,0,58,41,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Physical Disability,State-funded schools,Girls,1064,1189,445,53,1191,614,200,336,231,4,6,z,948,96696,1191,648,230,308,226,4,5,z,954,98477,1191,555,110,390,234,7,5,z,941,94382,1189,625,133,297,68,57,22,21,28,27,z,z,z,37,z,1,6,1189,664,516,2,7,37,4,52,17,28,19,0,1,z,102,54,19,26,19,0,0,z,103,47,9,33,20,1,0,z,100,53,11,25,6,5,2,2,2,2,z,z,z,3,z,0,1,56,43,0,1
201819,Academic year,National,E92000001,England,Final,SEN primary need,Physical Disability,State-funded schools,Total,2448,3056,1147,103,3060,1604,494,901,519,23,13,z,2491,253367,3060,1654,552,864,510,21,11,z,2513,257883,3060,1559,350,940,516,33,12,z,2488,251466,3056,1523,241,873,181,132,62,56,61,65,z,z,z,84,z,8,11,3054,1753,1277,9,15,38,3,52,16,29,17,1,0,z,102,54,18,28,17,1,0,z,103,51,11,31,17,1,0,z,101,50,8,29,6,4,2,2,2,2,z,z,z,3,z,0,0,57,42,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Profound and Multiple Learning Difficulty,State-funded schools,Boys,283,427,1,0,431,5,1,29,393,1,3,z,32,2910,431,6,1,28,393,1,3,z,34,3107,431,7,1,28,392,1,3,z,34,3145,427,5,0,22,10,17,18,12,12,58,z,z,z,266,z,0,7,427,7,390,0,30,0,0,1,0,7,91,0,1,z,91,1,0,6,91,0,1,z,91,2,0,6,91,0,1,z,93,1,0,5,2,4,4,3,3,14,z,z,z,62,z,0,2,2,91,0,7
201819,Academic year,National,E92000001,England,Final,SEN primary need,Profound and Multiple Learning Difficulty,State-funded schools,Girls,240,347,2,1,352,3,2,24,325,0,0,z,26,2323,352,5,2,21,325,1,0,z,26,2404,352,2,1,23,326,1,0,z,25,2185,347,2,2,18,7,15,10,12,8,22,z,z,z,249,z,2,2,347,3,313,3,28,1,0,1,1,7,92,0,0,z,89,1,1,6,92,0,0,z,92,1,0,7,93,0,0,z,87,1,1,5,2,4,3,3,2,6,z,z,z,72,z,1,1,1,90,1,8
201819,Academic year,National,E92000001,England,Final,SEN primary need,Profound and Multiple Learning Difficulty,State-funded schools,Total,414,774,3,1,783,8,3,53,718,1,3,z,58,5233,783,11,3,49,718,2,3,z,60,5511,783,9,2,51,718,2,3,z,59,5330,774,7,2,40,17,32,28,24,20,80,z,z,z,515,z,2,9,774,10,703,3,58,0,0,1,0,7,92,0,0,z,90,1,0,6,92,0,0,z,92,1,0,7,92,0,0,z,90,1,0,5,2,4,4,3,3,10,z,z,z,67,z,0,1,1,91,0,7
201819,Academic year,National,E92000001,England,Final,SEN primary need,SEN support but no specialist assessment of type of need,State-funded schools,Boys,1519,2632,545,23,2633,961,164,1553,104,10,5,z,2498,241568,2633,966,151,1554,97,11,4,z,2518,245423,2633,1239,167,1294,88,7,4,z,2532,249418,2632,887,33,1440,186,78,19,8,3,1,z,z,z,6,z,3,1,2632,1337,1293,2,0,21,1,36,6,59,4,0,0,z,97,37,6,59,4,0,0,z,97,47,6,49,3,0,0,z,99,34,1,55,7,3,1,0,0,0,z,z,z,0,z,0,0,51,49,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,SEN support but no specialist assessment of type of need,State-funded schools,Girls,1143,1854,393,8,1855,702,104,1093,52,4,4,z,1791,173754,1855,748,101,1056,43,5,3,z,1804,176653,1855,694,55,1102,49,7,3,z,1793,173092,1854,774,35,976,65,24,3,3,3,0,z,z,z,2,z,2,2,1854,878,972,2,2,21,0,38,6,59,3,0,0,z,97,40,5,57,2,0,0,z,98,37,3,59,3,0,0,z,97,42,2,53,4,1,0,0,0,0,z,z,z,0,z,0,0,47,52,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,SEN support but no specialist assessment of type of need,State-funded schools,Total,2042,4486,938,31,4488,1663,268,2646,156,14,9,z,4289,415322,4488,1714,252,2610,140,16,7,z,4322,422076,4488,1933,222,2396,137,14,7,z,4325,422510,4486,1661,68,2416,251,102,22,11,6,1,z,z,z,8,z,5,3,4486,2215,2265,4,2,21,1,37,6,59,3,0,0,z,97,38,6,58,3,0,0,z,98,43,5,53,3,0,0,z,98,37,2,54,6,2,0,0,0,0,z,z,z,0,z,0,0,49,50,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Severe Learning Difficulty,State-funded schools,Boys,701,1626,28,1,1645,48,12,141,1444,8,4,z,182,16794,1645,51,15,139,1447,6,2,z,188,17695,1645,58,10,130,1450,5,2,z,185,17504,1626,38,3,113,78,107,122,132,221,407,z,z,z,387,z,3,18,1624,59,1479,3,83,2,0,3,1,9,88,0,0,z,92,3,1,8,88,0,0,z,94,4,1,8,88,0,0,z,95,2,0,7,5,7,8,8,14,25,z,z,z,24,z,0,1,4,91,0,5
201819,Academic year,National,E92000001,England,Final,SEN primary need,Severe Learning Difficulty,State-funded schools,Girls,514,833,8,0,848,22,5,78,742,4,2,z,95,8758,848,22,2,80,743,1,2,z,101,9274,848,20,2,83,744,0,1,z,98,8926,833,22,0,67,39,62,59,87,121,191,z,z,z,176,z,1,8,833,28,767,2,36,1,0,3,1,9,88,0,0,z,92,3,0,9,88,0,0,z,92,2,0,10,88,0,0,z,91,3,0,8,5,7,7,10,15,23,z,z,z,21,z,0,1,3,92,0,4
201819,Academic year,National,E92000001,England,Final,SEN primary need,Severe Learning Difficulty,State-funded schools,Total,938,2459,36,1,2493,70,17,219,2186,12,6,z,277,25552,2493,73,17,219,2190,7,4,z,289,26969,2493,78,12,213,2194,5,3,z,283,26430,2459,60,3,180,117,169,181,219,342,598,z,z,z,563,z,4,26,2457,87,2246,5,119,1,0,3,1,9,88,0,0,z,92,3,1,9,88,0,0,z,93,3,0,9,88,0,0,z,93,2,0,7,5,7,7,9,14,24,z,z,z,23,z,0,1,4,91,0,5
201819,Academic year,National,E92000001,England,Final,SEN primary need,"Social, Emotional and Mental Health",State-funded schools,Boys,8093,16450,5551,363,16480,8371,2021,6581,1236,149,137,z,14824,1481780,16476,8100,2146,6844,1227,178,122,z,14928,1497623,16480,8879,1891,6149,1090,218,137,z,14986,1506437,16450,7339,780,6574,1159,628,281,127,100,37,z,z,z,57,z,118,30,16445,9367,6928,113,37,34,2,51,12,40,8,1,1,z,100,49,13,42,7,1,1,z,100,54,11,37,7,1,1,z,101,45,5,40,7,4,2,1,1,0,z,z,z,0,z,1,0,57,42,1,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,"Social, Emotional and Mental Health",State-funded schools,Girls,4139,5900,2187,194,5918,3255,950,2299,274,56,30,z,5530,557553,5917,3299,995,2260,268,58,29,z,5554,563663,5914,2872,451,2655,275,73,35,z,5506,545009,5904,3292,534,2065,281,134,46,23,14,4,z,z,z,6,z,32,7,5900,3459,2399,35,7,37,3,55,16,39,5,1,1,z,101,56,17,38,5,1,0,z,101,49,8,45,5,1,1,z,99,56,9,35,5,2,1,0,0,0,z,z,z,0,z,1,0,59,41,1,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,"Social, Emotional and Mental Health",State-funded schools,Total,9380,22350,7738,557,22398,11626,2971,8880,1510,205,167,z,20354,2039333,22393,11399,3141,9104,1495,236,151,z,20482,2061286,22394,11751,2342,8804,1365,291,172,z,20492,2051446,22354,10631,1314,8639,1440,762,327,150,114,41,z,z,z,63,z,150,37,22345,12826,9327,148,44,35,2,52,13,40,7,1,1,z,100,51,14,41,7,1,1,z,101,52,10,39,6,1,1,z,100,48,6,39,6,3,1,1,1,0,z,z,z,0,z,1,0,57,42,1,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Specific Learning Difficulty,State-funded schools,Boys,5550,9495,1859,58,9505,3569,650,5248,645,27,15,z,8757,848729,9504,2928,339,5985,541,33,16,z,8904,857904,9504,4655,642,4313,486,35,14,z,8945,885887,9496,2785,111,5197,812,377,132,76,45,24,z,z,z,39,z,5,4,9494,4944,4537,7,6,20,1,38,7,55,7,0,0,z,97,31,4,63,6,0,0,z,96,49,7,45,5,0,0,z,99,29,1,55,9,4,1,1,0,0,z,z,z,0,z,0,0,52,48,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Specific Learning Difficulty,State-funded schools,Girls,4432,6943,1553,46,6948,2849,566,3696,363,27,13,z,6519,636830,6948,2404,256,4190,320,21,13,z,6589,639549,6948,2783,271,3774,353,29,9,z,6547,636941,6943,2800,125,3433,409,177,42,31,20,11,z,z,z,14,z,3,3,6942,3557,3376,4,5,22,1,41,8,53,5,0,0,z,98,35,4,60,5,0,0,z,97,40,4,54,5,0,0,z,97,40,2,49,6,3,1,0,0,0,z,z,z,0,z,0,0,51,49,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Specific Learning Difficulty,State-funded schools,Total,7480,16438,3412,104,16453,6418,1216,8944,1008,54,28,z,15276,1485559,16452,5332,595,10175,861,54,29,z,15493,1497453,16452,7438,913,8087,839,64,23,z,15492,1522828,16439,5585,236,8630,1221,554,174,107,65,35,z,z,z,53,z,8,7,16436,8501,7913,11,11,21,1,39,7,54,6,0,0,z,97,32,4,62,5,0,0,z,97,45,6,49,5,0,0,z,98,34,1,52,7,3,1,1,0,0,z,z,z,0,z,0,0,52,48,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,"Speech, Language and Communication needs",State-funded schools,Boys,6882,12571,2455,121,12582,3803,686,6898,1775,60,43,z,10573,1011633,12581,4503,1031,6283,1682,67,43,z,10763,1052291,12580,5418,952,5446,1593,76,41,z,10814,1067576,12573,3697,263,5895,1252,777,327,258,162,79,z,z,z,85,z,23,18,12568,5169,7335,28,36,20,1,30,5,55,14,0,0,z,96,36,8,50,13,1,0,z,98,43,8,43,13,1,0,z,99,29,2,47,10,6,3,2,1,1,z,z,z,1,z,0,0,41,58,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,"Speech, Language and Communication needs",State-funded schools,Girls,3830,5423,991,57,5425,1600,296,2998,790,26,8,z,4543,434600,5425,1916,431,2719,755,22,8,z,4632,452551,5425,1746,201,2869,764,32,8,z,4587,440644,5423,1743,146,2534,491,297,114,90,64,40,z,z,z,34,z,7,9,5421,1918,3480,7,16,18,1,29,5,55,15,0,0,z,96,35,8,50,14,0,0,z,98,32,4,53,14,1,0,z,96,32,3,47,9,5,2,2,1,1,z,z,z,1,z,0,0,35,64,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,"Speech, Language and Communication needs",State-funded schools,Total,8227,17994,3446,178,18007,5403,982,9896,2565,86,51,z,15116,1446233,18006,6419,1462,9002,2437,89,51,z,15395,1504842,18005,7164,1153,8315,2357,108,49,z,15401,1508220,17996,5440,409,8429,1743,1074,441,348,226,119,z,z,z,119,z,30,27,17989,7087,10815,35,52,19,1,30,5,55,14,0,0,z,96,36,8,50,14,0,0,z,98,40,6,46,13,1,0,z,98,30,2,47,10,6,2,2,1,1,z,z,z,1,z,0,0,39,60,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Visual Impairment,State-funded schools,Boys,542,577,251,31,578,331,107,191,48,0,7,z,521,53003,578,332,112,193,45,2,4,z,525,53700,577,377,104,151,44,0,4,z,524,53992,578,312,57,186,32,20,6,8,5,1,z,z,z,5,z,1,2,577,368,205,1,3,44,5,57,19,33,8,0,1,z,102,57,19,33,8,0,1,z,102,65,18,26,8,0,1,z,103,54,10,32,6,3,1,1,1,0,z,z,z,1,z,0,0,64,36,0,1
201819,Academic year,National,E92000001,England,Final,SEN primary need,Visual Impairment,State-funded schools,Girls,436,456,222,31,457,271,120,146,36,2,2,z,415,42737,457,280,106,139,35,2,1,z,418,43159,456,273,55,141,38,3,1,z,413,41876,457,295,61,112,23,12,7,1,0,2,z,z,z,4,z,1,0,457,296,160,1,0,49,7,59,26,32,8,0,0,z,103,61,23,30,8,0,0,z,103,60,12,31,8,1,0,z,101,65,13,25,5,3,2,0,0,0,z,z,z,1,z,0,0,65,35,0,0
201819,Academic year,National,E92000001,England,Final,SEN primary need,Visual Impairment,State-funded schools,Total,944,1033,473,62,1035,602,227,337,84,2,9,z,936,95740,1035,612,218,332,80,4,5,z,943,96859,1033,650,159,292,82,3,5,z,937,95868,1035,607,118,298,55,32,13,9,5,3,z,z,z,9,z,2,2,1034,664,365,2,3,46,6,58,22,33,8,0,1,z,102,59,21,32,8,0,0,z,103,63,15,28,8,0,0,z,102,59,11,29,5,3,1,1,0,0,z,z,z,1,z,0,0,64,35,0,0
201819,Academic year,National,E92000001,England,Final,SEN status,All SEN,State-funded schools,Boys,14787,75741,16916,1060,75891,27442,5877,36352,11244,462,363,z,63164,6147176,75880,27544,6453,36578,10891,514,335,z,64011,6286030,75884,33094,6056,31339,10496,572,350,z,64208,6359222,75749,24163,2214,33742,6553,3993,1859,1334,1102,1169,z,z,z,1436,z,242,156,75711,34340,40723,245,403,22,1,36,8,48,15,1,0,z,97,36,9,48,14,1,0,z,98,44,8,41,14,1,0,z,99,32,3,45,9,5,2,2,1,2,z,z,z,2,z,0,0,45,54,0,1
201819,Academic year,National,E92000001,England,Final,SEN status,All SEN,State-funded schools,Girls,12856,39492,8812,604,39557,14533,3352,19829,4866,194,121,z,34112,3323243,39555,14828,3312,19721,4688,189,117,z,34507,3390718,39551,13980,1706,20367,4831,238,118,z,34192,3310141,39502,15162,1564,17248,2726,1540,609,501,461,443,z,z,z,681,z,73,58,39489,16954,22290,80,165,22,2,37,8,50,12,0,0,z,97,37,8,50,12,0,0,z,98,35,4,51,12,1,0,z,97,38,4,44,7,4,2,1,1,1,z,z,z,2,z,0,0,43,56,0,0
201819,Academic year,National,E92000001,England,Final,SEN status,All SEN,State-funded schools,Total,15411,115233,25728,1664,115448,41975,9229,56181,16110,656,484,z,97276,9470419,115435,42372,9765,56299,15579,703,452,z,98518,9676748,115435,47074,7762,51706,15327,810,468,z,98400,9669363,115251,39325,3778,50990,9279,5533,2468,1835,1563,1612,z,z,z,2117,z,315,214,115200,51294,63013,325,568,22,1,36,8,49,14,1,0,z,97,37,8,49,13,1,0,z,98,41,7,45,13,1,0,z,98,34,3,44,8,5,2,2,1,1,z,z,z,2,z,0,0,45,55,0,0
201819,Academic year,National,E92000001,England,Final,SEN status,EHC plan,State-funded schools,Boys,6708,15801,1525,115,15916,2760,657,4368,8410,180,194,z,6941,667399,15915,2915,799,4235,8380,201,181,z,7119,693707,15916,2993,618,4379,8130,214,197,z,7272,704918,15801,2165,236,3978,2029,1816,1193,1053,924,1121,z,z,z,1281,z,121,120,15764,3047,12248,112,357,10,1,17,4,27,53,1,1,z,96,18,5,27,53,1,1,z,97,19,4,28,51,1,1,z,97,14,1,25,13,11,8,7,6,7,z,z,z,8,z,1,1,19,78,1,2
201819,Academic year,National,E92000001,England,Final,SEN status,EHC plan,State-funded schools,Girls,3458,5564,436,40,5604,769,215,1358,3386,44,46,z,2072,198046,5605,834,269,1306,3379,41,44,z,2131,206993,5605,667,112,1435,3403,52,46,z,2049,193737,5565,742,99,1172,694,665,388,385,405,421,z,z,z,628,z,25,40,5556,785,4604,28,139,8,1,14,4,24,60,1,1,z,96,15,5,23,60,1,1,z,97,12,2,26,61,1,1,z,95,13,2,21,12,12,7,7,7,8,z,z,z,11,z,0,1,14,83,1,3
201819,Academic year,National,E92000001,England,Final,SEN status,EHC plan,State-funded schools,Total,7963,21365,1961,155,21520,3529,872,5726,11796,224,240,z,9013,865445,21520,3749,1068,5541,11759,242,225,z,9250,900700,21521,3660,730,5814,11533,266,243,z,9321,898655,21366,2907,335,5150,2723,2481,1581,1438,1329,1542,z,z,z,1909,z,146,160,21320,3832,16852,140,496,9,1,16,4,27,55,1,1,z,96,17,5,26,55,1,1,z,97,17,3,27,54,1,1,z,96,14,2,24,13,12,7,7,6,7,z,z,z,9,z,1,1,18,79,1,2
201819,Academic year,National,E92000001,England,Final,SEN status,No SEN,State-funded schools,Boys,15041,252095,180903,27362,252171,198347,67565,51891,1324,337,173,z,250091,26230158,252162,214405,94573,35854,1246,376,173,z,250226,26800271,252156,223700,89132,26663,1067,430,163,z,250341,26780740,252109,213933,47330,34854,1676,766,263,134,83,30,z,z,z,94,z,118,158,252103,228739,23060,140,164,72,11,79,27,21,1,0,0,z,105,85,38,14,0,0,0,z,107,89,35,11,0,0,0,z,107,85,19,14,1,0,0,0,0,0,z,z,z,0,z,0,0,91,9,0,0
